Sample_Names	Total_Mutations	Cosine_similarity	L1_Norm	L1_Norm_%	100-L1_Norm_%	L2_Norm	L2_Norm_%	100-L2_Norm_%	KL_Divergence	Correlation
Prost-AdenoCA@SP114951	3955	0.971	1007.688	25.479	74.521	139.099	23.91	76.09	0.0575	0.943
Prost-AdenoCA@SP114953	5372	0.973	1262.316	23.498	76.502	182.027	23.371	76.629	0.0477	0.946
Prost-AdenoCA@SP114924	6902	0.97	1594.695	23.105	76.895	224.961	24.154	75.846	0.0472	0.929
Prost-AdenoCA@SP114957	4433	0.967	1153.214	26.014	73.986	160.743	25.642	74.358	0.0616	0.929
Prost-AdenoCA@SP114986	5921	0.964	1460.029	24.658	75.342	196.7	26.621	73.379	0.0491	0.89
Prost-AdenoCA@SP114971	5874	0.962	1522.947	25.927	74.07300000000001	203.516	27.568	72.432	0.0524	0.884
Prost-AdenoCA@SP114991	11919	0.957	3067.74	25.738	74.262	420.784	28.921	71.07900000000001	0.0542	0.851
Prost-AdenoCA@SP114992	12779	0.956	3367.482	26.352	73.648	461.332	29.495	70.505	0.0566	0.846
Prost-AdenoCA@SP114920	6448	0.977	1381.333	21.423	78.577	192.838	21.595	78.405	0.0459	0.949
Prost-AdenoCA@SP114898	7343	0.963	1745.419	23.77	76.23	258.172	27.874	72.126	0.0556	0.899
Prost-AdenoCA@SP114932	4191	0.976	938.644	22.397	77.60300000000001	130.866	21.57	78.43	0.0466	0.953
Prost-AdenoCA@SP114934	4231	0.977	972.69	22.99	77.01	131.594	21.475	78.525	0.0473	0.953
Prost-AdenoCA@SP114968	17279	0.974	3217.773	18.622	81.378	461.145	22.654	77.346	0.0279	0.891
Prost-AdenoCA@SP114982	6043	0.959	1562.984	25.864	74.136	214.057	28.52	71.48	0.0543	0.872
Prost-AdenoCA@SP114973	5863	0.96	1540.239	26.27	73.73	204.394	28.088	71.912	0.0547	0.875
Prost-AdenoCA@SP114908	6113	0.968	1540.466	25.2	74.8	216.22	24.965	75.035	0.0543	0.934
Prost-AdenoCA@SP114904	6487	0.976	1327.918	20.47	79.53	193.686	21.785	78.215	0.0465	0.946
Prost-AdenoCA@SP114918	6395	0.977	1326.641	20.745	79.255	191.865	21.525	78.475	0.0383	0.949
Prost-AdenoCA@SP114984	5252	0.965	1298.881	24.731	75.269	173.886	26.339	73.661	0.0491	0.895
Prost-AdenoCA@SP114994	11908	0.959	3045.755	25.577	74.423	410.891	28.315	71.685	0.0526	0.856
Prost-AdenoCA@SP114978	5518	0.968	1274.965	23.106	76.894	177.981	25.294	74.706	0.0474	0.912
Prost-AdenoCA@SP114912	6116	0.978	1272.351	20.804	79.196	178.614	21.099	78.901	0.0421	0.951
Prost-AdenoCA@SP114917	6299	0.974	1389.892	22.065	77.935	198.63	22.842	77.158	0.0488	0.942
Prost-AdenoCA@SP114980	6229	0.961	1613.765	25.907	74.093	216.397	27.897	72.10300000000001	0.054	0.88
Prost-AdenoCA@SP114976	5867	0.96	1556.937	26.537	73.463	206.668	28.308	71.69200000000001	0.0566	0.874
Prost-AdenoCA@SP114916	6668	0.974	1535.027	23.021	76.979	211.975	22.542	77.458	0.0489	0.946
Prost-AdenoCA@SP125579	44	0.685	49.233	111.893	-11.893	6.754	72.83	27.17	1.0189	0.554
Prost-AdenoCA@SP111131	2892	0.976	686.896	23.752	76.248	93.549	21.632	78.368	0.0564	0.956
Prost-AdenoCA@SP111126	4017	0.978	766.471	19.081	80.919	106.212	21.231	78.769	0.0394	0.932
Prost-AdenoCA@SP111146	2625	0.97	599.5	22.838	77.162	81.461	24.248	75.752	0.0556	0.917
Prost-AdenoCA@SP111123	4188	0.981	868.862	20.746	79.254	118.278	19.416	80.584	0.0407	0.962
Prost-AdenoCA@SP111127	4851	0.979	1148.773	23.681	76.319	151.673	20.535	79.465	0.0529	0.962
Prost-AdenoCA@SP111121	801	0.933	315.103	39.339	60.661	46.903	36.341	63.659	0.156	0.886
Prost-AdenoCA@SP111156	3113	0.979	600.316	19.284	80.71600000000001	82.001	20.682	79.318	0.037	0.939
Prost-AdenoCA@SP111122	2829	0.98	643.372	22.742	77.258	88.197	20.091	79.90899999999999	0.0528	0.964
Prost-AdenoCA@SP111129	3440	0.967	876.439	25.478	74.52199999999999	116.129	25.471	74.529	0.06	0.92
Prost-AdenoCA@SP111152	2642	0.967	710.231	26.882	73.118	94.05	25.525	74.475	0.0579	0.928
Prost-AdenoCA@SP111154	4299	0.961	1100.415	25.597	74.40299999999999	146.262	27.731	72.269	0.0552	0.87
Prost-AdenoCA@SP111124	1544	0.973	434.937	28.169	71.831	55.862	22.914	77.086	0.0741	0.954
Prost-AdenoCA@SP111128	2082	0.975	478.242	22.97	77.03	65.463	22.12	77.88	0.0448	0.949
Prost-AdenoCA@SP111125	3339	0.95	918.184	27.499	72.501	131.616	31.417	68.583	0.0652	0.849
Prost-AdenoCA@SP111130	1862	0.964	478.294	25.687	74.313	68.17	26.671	73.32900000000001	0.0673	0.92
Prost-AdenoCA@SP106835	1185	0.978	304.348	25.683	74.31700000000001	41.996	21.13	78.87	0.0627	0.965
Prost-AdenoCA@SP106834	3072	0.979	729.676	23.752	76.248	103.577	20.46	79.53999999999999	0.0476	0.966
Prost-AdenoCA@SP106825	6433	0.981	1367.297	21.254	78.746	182.43	19.432	80.568	0.0403	0.963
Prost-AdenoCA@SP106841	1607	0.974	404.662	25.181	74.819	57.103	22.755	77.245	0.0635	0.956
Prost-AdenoCA@SP106827	3411	0.98	782.169	22.931	77.069	113.608	19.973	80.027	0.0469	0.968
Prost-AdenoCA@SP106833	2889	0.978	720.931	24.954	75.04599999999999	95.482	20.717	79.283	0.0581	0.963
Prost-AdenoCA@SP106839	3574	0.984	750.308	20.994	79.006	98.802	17.792	82.208	0.0435	0.972
Prost-AdenoCA@SP106840	2774	0.976	682.302	24.596	75.404	91.273	21.602	78.398	0.0627	0.957
Prost-AdenoCA@SP106828	2471	0.968	724.851	29.334	70.666	96	25.081	74.919	0.0766	0.943
Prost-AdenoCA@SP106829	3979	0.978	1003.459	25.219	74.781	127.945	21.087	78.913	0.0562	0.959
Prost-AdenoCA@SP106836	1079	0.975	301.187	27.914	72.086	40.492	22.292	77.708	0.0717	0.96
Prost-AdenoCA@SP106837	2264	0.985	509.733	22.515	77.485	70.68	17.272	82.72800000000001	0.0522	0.978
Prost-AdenoCA@SP80037	2828	0.978	671.867	23.758	76.242	89.8	21.068	78.932	0.0564	0.959
Prost-AdenoCA@SP102690	3257	0.967	772.23	23.71	76.28999999999999	109.466	25.333	74.667	0.0578	0.919
Prost-AdenoCA@SP80213	283	0.91	147.884	52.256	47.744	21.177	41.492	58.508	0.2356	0.865
Prost-AdenoCA@SP79939	1062	0.94	362.257	34.111	65.88900000000001	48.299	34.204	65.79599999999999	0.1129	0.848
Prost-AdenoCA@SP109649	1288	0.966	328.439	25.5	74.5	43.277	25.939	74.061	0.059	0.907
Prost-AdenoCA@SP79988	1740	0.965	490.734	28.203	71.797	70.643	26.945	73.055	0.0659	0.936
Prost-AdenoCA@SP80183	2906	0.979	681.294	23.444	76.556	91.379	20.434	79.566	0.049	0.962
Prost-AdenoCA@SP79971	2900	0.965	778.624	26.849	73.151	113.566	27.047	72.953	0.0644	0.934
Prost-AdenoCA@SP80217	84	0.82	67.808	80.724	19.275999999999996	9.775	57.401	42.599	0.6201	0.749
Prost-AdenoCA@SP79968	3518	0.979	694.588	19.744	80.256	90.569	20.335	79.66499999999999	0.0371	0.94
Prost-AdenoCA@SP80160	381	0.918	173.859	45.632	54.368	22.857	39.711	60.289	0.2113	0.843
Prost-AdenoCA@SP80244	2024	0.967	569.51	28.138	71.862	81.148	25.748	74.252	0.0746	0.943
Prost-AdenoCA@SP79998	229	0.943	94.911	41.446	58.554	14.008	33.419	66.581	0.2155	0.915
Prost-AdenoCA@SP80216	2138	0.944	645.608	30.197	69.803	90.113	33.16	66.84	0.0918	0.833
Prost-AdenoCA@SP80042	1958	0.969	476.909	24.357	75.643	62.317	24.718	75.282	0.0523	0.914
Prost-AdenoCA@SP79907	3355	0.962	873.645	26.04	73.96000000000001	123.864	27.414	72.586	0.0621	0.91
Prost-AdenoCA@SP79958	4085	0.967	1071.085	26.22	73.78	144.516	25.453	74.547	0.0643	0.928
Prost-AdenoCA@SP80205	3107	0.979	802.871	25.841	74.15899999999999	106.157	20.391	79.60900000000001	0.0623	0.966
Prost-AdenoCA@SP80014	1343	0.962	377.051	28.075	71.925	54.543	27.905	72.095	0.0723	0.927
Skin-Melanoma@SP124389	70873	1	3126.232	4.411	95.589	630.902	2.343	97.657	0.0066	1
Skin-Melanoma@SP124362	214810	0.997	22412.827	10.434	89.566	6479.476	7.567	92.43299999999999	0.0159	0.997
Skin-Melanoma@SP124394	105876	0.993	17699.596	16.717	83.283	5115.075	11.932	88.068	0.0374	0.992
Skin-Melanoma@SP124334	87764	0.998	9382.472	10.691	89.309	1849.095	5.892	94.108	0.0205	0.998
Skin-Melanoma@SP124339	2764	0.973	688.244	24.9	75.1	99.243	23.814	76.186	0.0759	0.952
Skin-Melanoma@SP124454	58815	0.998	6225.694	10.585	89.41499999999999	1398.533	6.264	93.736	0.0238	0.998
Skin-Melanoma@SP124380	162971	0.999	11025.17	6.765	93.235	2198.683	3.721	96.279	0.0176	0.999
Skin-Melanoma@SP124273	6756	0.965	1744.304	25.819	74.181	240.648	26.439	73.561	0.0602	0.917
Skin-Melanoma@SP124357	7523	0.956	2010.342	26.723	73.277	299.596	29.496	70.504	0.0631	0.894
Skin-Melanoma@SP124399	144375	0.995	19265.289	13.344	86.656	5335.27	9.676	90.324	0.0251	0.995
Skin-Melanoma@SP124311	109379	0.998	11525.996	10.538	89.462	2235.834	6.574	93.426	0.019	0.998
Skin-Melanoma@SP124355	3815	0.972	839.934	22.017	77.983	117.304	23.745	76.255	0.0466	0.926
Skin-Melanoma@SP124434	85261	0.997	7486.916	8.781	91.219	2276.57	7.503	92.497	0.0157	0.997
Skin-Melanoma@SP124428	305689	1	16229.068	5.309	94.691	3532.214	2.956	97.044	0.0065	1
Skin-Melanoma@SP124449	137987	0.997	16293.384	11.808	88.19200000000001	4152.125	7.571	92.429	0.0284	0.997
Skin-Melanoma@SP124298	366716	0.998	33243.893	9.065	90.935	7449.876	5.581	94.419	0.0178	0.998
Skin-Melanoma@SP124431	92652	0.999	7617.494	8.222	91.778	1625.162	5.273	94.727	0.0163	0.998
Skin-Melanoma@SP124396	47507	0.996	6525.269	13.735	86.265	1479.755	9.287	90.713	0.0499	0.995
Skin-Melanoma@SP124409	245674	0.997	28996.397	11.803	88.197	7865.58	7.731	92.269	0.0242	0.997
Skin-Melanoma@SP124341	14266	0.941	4489.779	31.472	68.52799999999999	616.079	34.294	65.706	0.0787	0.826
Skin-Melanoma@SP124353	3474	0.978	706.162	20.327	79.673	102.79	21.111	78.889	0.046	0.952
Skin-Melanoma@SP124278	4789	0.963	1271.518	26.551	73.449	171.125	26.982	73.018	0.0562	0.907
Skin-Melanoma@SP124376	55168	0.999	3282.522	5.95	94.05	909.165	4.423	95.577	0.0063	0.999
Skin-Melanoma@SP124346	25188	0.994	4101.387	16.283	83.717	666.234	11.056	88.944	0.0505	0.993
Skin-Melanoma@SP124439	319683	0.998	30309.343	9.481	90.519	8158.477	7.05	92.95	0.0136	0.997
Skin-Melanoma@SP124351	6978	0.985	1759.56	25.216	74.78399999999999	308.404	17.246	82.754	0.1001	0.982
Skin-Melanoma@SP124406	73754	0.997	9407.451	12.755	87.245	1883.202	7.519	92.481	0.0587	0.997
Skin-Melanoma@SP124323	5195	0.986	1223.395	23.549	76.451	181.299	16.882	83.118	0.0483	0.981
Skin-Melanoma@SP124391	7610	0.979	1540.22	20.239	79.761	215.131	20.862	79.138	0.0509	0.953
Skin-Melanoma@SP124423	32918	1	1938.266	5.888	94.112	355.309	2.878	97.122	0.0127	1
Skin-Melanoma@SP124382	478961	0.998	49795.135	10.396	89.604	11521.72	6.773	93.227	0.0185	0.997
Skin-Melanoma@SP124415	859178	0.997	86311.279	10.046	89.95400000000001	27406.263	8.19	91.81	0.0172	0.996
Skin-Melanoma@SP124436	318815	0.992	63295.903	19.853	80.14699999999999	15100.133	12.891	87.109	0.0489	0.991
Skin-Melanoma@SP124460	163978	0.998	16803.385	10.247	89.753	4445.754	7.041	92.959	0.0257	0.997
Skin-Melanoma@SP124425	91518	0.998	9048.764	9.887	90.113	1829.001	5.714	94.286	0.0161	0.998
Skin-Melanoma@SP124456	44897	0.997	5690.9	12.675	87.325	1268.606	7.831	92.169	0.032	0.997
Skin-Melanoma@SP124367	155967	0.997	19386.705	12.43	87.57	4549.081	8.268	91.732	0.0732	0.996
Skin-Melanoma@SP124281	4393	0.97	1443.203	32.852	67.148	237.992	24.549	75.451	0.1016	0.961
Skin-Melanoma@SP124377	61019	0.998	5004.006	8.201	91.799	1213.524	5.951	94.049	0.012	0.998
Skin-Melanoma@SP124412	77288	0.995	10703.072	13.848	86.152	2755.309	9.973	90.027	0.0738	0.995
Skin-Melanoma@SP124333	45207	0.996	5779.214	12.784	87.216	1358.212	8.426	91.574	0.0212	0.996
Skin-Melanoma@SP124359	7406	0.964	1714.169	23.146	76.854	256.19	26.613	73.387	0.0506	0.903
Skin-Melanoma@SP124286	2146	0.983	453.339	21.125	78.875	67.402	18.613	81.387	0.0578	0.972
Skin-Melanoma@SP124329	51726	0.996	6878.675	13.298	86.702	1785.008	9.056	90.944	0.0282	0.996
Skin-Melanoma@SP124326	61290	0.996	8995.324	14.677	85.32300000000001	2020.748	8.834	91.166	0.0474	0.996
Skin-Melanoma@SP124458	161511	0.999	12236.116	7.576	92.424	2941.011	5.048	94.952	0.0099	0.999
Skin-Melanoma@SP124401	435965	0.998	44314.278	10.165	89.83500000000001	10846.45	6.928	93.072	0.0149	0.997
Skin-Melanoma@SP124264	13376	0.967	3142.015	23.49	76.51	419.718	25.748	74.252	0.052	0.895
Skin-Melanoma@SP124384	177782	0.998	20925.805	11.77	88.23	3550.097	6.28	93.72	0.0314	0.998
Skin-Melanoma@SP124403	10822	0.997	1459.823	13.489	86.511	290.132	8.237	91.763	0.0274	0.996
Skin-Melanoma@SP124462	114171	0.997	11498.233	10.071	89.929	3023.263	7.087	92.913	0.0157	0.997
Skin-Melanoma@SP124271	18976	0.982	4056.202	21.375	78.625	566.253	19.026	80.974	0.0445	0.969
Skin-Melanoma@SP124336	8919	0.947	2681.086	30.06	69.94	385.954	32.27	67.72999999999999	0.0829	0.869
Skin-Melanoma@SP124452	91909	0.998	8110.533	8.825	91.175	1976.723	5.887	94.113	0.0116	0.998
Skin-Melanoma@SP124386	115835	0.999	8884.389	7.67	92.33	2157.719	4.874	95.126	0.0123	0.999
Skin-Melanoma@SP124441	11483	0.959	2714.041	23.635	76.365	429.807	28.494	71.506	0.0567	0.892
Skin-Melanoma@SP124418	107381	0.997	14214.006	13.237	86.763	3128.603	7.953	92.047	0.0311	0.997
Skin-Melanoma@SP124291	5725	0.972	1328.907	23.212	76.788	191.572	23.522	76.47800000000001	0.0473	0.942
Skin-Melanoma@SP124319	205301	0.999	14695.528	7.158	92.842	3607.163	4.406	95.594	0.0111	0.999
Skin-Melanoma@SP124305	49882	0.996	6743.058	13.518	86.482	1574.457	8.556	91.444	0.0269	0.996
Skin-Melanoma@SP124447	444091	0.998	34330.142	7.73	92.27	9036.548	5.9	94.1	0.0097	0.998
Skin-Melanoma@SP124344	5841	0.962	1607.373	27.519	72.481	204.941	28.009	71.991	0.062	0.891
Skin-Melanoma@SP124369	140457	0.999	12579.036	8.956	91.044	2877.436	5.466	94.534	0.0166	0.998
Skin-Melanoma@SP124348	4998	0.94	1585.013	31.713	68.287	246.624	34.039	65.961	0.0824	0.879
Skin-Melanoma@SP124295	19556	0.993	3147.797	16.096	83.904	466.65	12.211	87.789	0.0255	0.99
Skin-Melanoma@SP124444	19375	0.998	2404.451	12.41	87.59	427.115	6.635	93.365	0.0363	0.998
Skin-Melanoma@SP124365	75536	0.998	8385.401	11.101	88.899	1666.026	6.361	93.639	0.0161	0.998
Skin-Melanoma@SP124420	71144	0.998	6991.395	9.827	90.173	1741.528	6.434	93.566	0.022	0.998
Skin-Melanoma@SP124364	109414	0.997	11736.576	10.727	89.273	2936.761	7.47	92.53	0.0164	0.997
Skin-Melanoma@SP124307	121510	0.999	9673.77	7.961	92.039	2435.401	5.235	94.765	0.0099	0.999
Skin-Melanoma@SP82445	744553	0.998	69355.797	9.315	90.685	18248.334	6.576	93.424	0.0138	0.998
Skin-Melanoma@SP83242	73248	0.998	6255.359	8.54	91.46000000000001	1330.024	5.545	94.455	0.0121	0.998
Skin-Melanoma@SP103894	159349	0.998	15292.492	9.597	90.403	3184.821	5.638	94.362	0.0134	0.998
Skin-Melanoma@SP83382	58882	0.998	5034.95	8.551	91.449	1392.869	6.697	93.303	0.0107	0.998
Skin-Melanoma@SP82451	51533	0.997	5993.546	11.631	88.369	1146.347	7.246	92.754	0.0348	0.997
Skin-Melanoma@SP104330	2981	0.98	722.131	24.224	75.776	171.061	19.727	80.273	0.0494	0.978
Skin-Melanoma@SP83312	57742	0.999	4249.671	7.36	92.64	803.684	4.043	95.957	0.0127	0.999
Skin-Melanoma@SP82614	57444	0.998	5361.804	9.334	90.666	1110.319	5.484	94.516	0.0188	0.998
Skin-Melanoma@SP82431	373348	0.995	41515.434	11.12	88.88	11601.469	9.781	90.219	0.022	0.995
Skin-Melanoma@SP82459	78286	0.993	13900.423	17.756	82.244	3478.852	11.649	88.351	0.0497	0.993
Skin-Melanoma@SP113197	5057	0.961	1371.449	27.12	72.88	192.502	28.092	71.908	0.0676	0.909
Skin-Melanoma@SP82532	212889	0.993	30598.053	14.373	85.627	7876.202	11.508	88.492	0.026	0.993
Skin-Melanoma@SP82636	7317	0.962	1770.198	24.193	75.807	266.079	27.408	72.592	0.0592	0.907
Skin-Melanoma@SP82796	45210	0.998	4404.707	9.743	90.257	885.503	5.726	94.274	0.0141	0.998
Skin-Melanoma@SP83482	68683	0.998	8269.095	12.04	87.96000000000001	1569.029	6.535	93.465	0.0355	0.998
Skin-Melanoma@SP104530	71362	0.997	10456.46	14.653	85.347	1625.304	7.367	92.633	0.0323	0.997
Skin-Melanoma@SP82429	30148	0.993	4702.274	15.597	84.403	1072.356	12.22	87.78	0.0554	0.991
Skin-Melanoma@SP82644	240513	0.998	23918.198	9.945	90.055	6585.86	6.888	93.112	0.0174	0.997
Skin-Melanoma@SP82988	92423	0.998	8501.963	9.199	90.801	2159.342	6.116	93.884	0.0135	0.998
Skin-Melanoma@SP82461	84719	0.999	6708.296	7.918	92.082	1603.812	5.386	94.614	0.0097	0.998
Skin-Melanoma@SP82900	279814	0.998	24967.899	8.923	91.077	6941.919	6.503	93.497	0.0137	0.998
Skin-Melanoma@SP82399	116295	0.997	12343.912	10.614	89.386	3329.808	7.802	92.19800000000001	0.0171	0.997
Skin-Melanoma@SP82756	15843	0.995	2554.509	16.124	83.876	523.038	10.181	89.819	0.0393	0.994
Skin-Melanoma@SP82836	38794	0.996	5394.714	13.906	86.094	1151.759	8.95	91.05	0.0316	0.996
Skin-Melanoma@SP82417	250745	0.999	17493.765	6.977	93.023	4783.185	4.807	95.193	0.0104	0.999
Skin-Melanoma@SP82471	6654	0.912	2382.092	35.799	64.201	341.83	41.781	58.219	0.1165	0.71
Skin-Melanoma@SP82435	7474	0.994	1255.621	16.8	83.2	214.08	11.351	88.649	0.052	0.992
Skin-Melanoma@SP104056	334004	0.997	37987.332	11.373	88.627	9498.021	8.264	91.736	0.0216	0.996
Skin-Melanoma@SP83083	75677	0.998	5881.686	7.772	92.228	1481.445	5.757	94.243	0.0103	0.998
Skin-Melanoma@SP82433	45628	0.995	6895.691	15.113	84.887	1709.571	9.686	90.314	0.0379	0.995
Skin-Melanoma@SP82780	36023	0.998	3728.704	10.351	89.649	803.02	6.279	93.721	0.02	0.998
Skin-Melanoma@SP83019	98123	0.999	6061.21	6.177	93.82300000000001	1522.573	4.273	95.727	0.0072	0.999
Skin-Melanoma@SP83099	22211	0.996	2828.546	12.735	87.265	608.223	8.729	91.271	0.0464	0.996
Skin-Melanoma@SP83146	347886	0.999	19601.356	5.634	94.366	4687.441	3.509	96.491	0.0053	0.999
Skin-Melanoma@SP103866	94887	0.996	11840.691	12.479	87.521	2931.886	8.365	91.635	0.0292	0.996
Skin-Melanoma@SP83844	57187	0.999	4124.083	7.212	92.788	819.97	4.121	95.879	0.0096	0.999
Skin-Melanoma@SP83027	6218	0.966	1550.324	24.933	75.06700000000001	234.415	26.293	73.707	0.0772	0.931
SoftTissue-Leiomyo@SP122725	4392	0.982	802.381	18.269	81.731	108.491	18.937	81.063	0.0389	0.955
SoftTissue-Leiomyo@SP122476	6586	0.959	1772.549	26.914	73.086	237.562	28.863	71.137	0.0653	0.88
SoftTissue-Leiomyo@SP122372	1961	0.951	571.801	29.159	70.84100000000001	80.257	31.056	68.944	0.0684	0.871
SoftTissue-Leiomyo@SP122489	4049	0.968	955.796	23.606	76.394	126.388	25.213	74.787	0.055	0.903
SoftTissue-Leiomyo@SP122560	3632	0.961	975.969	26.871	73.129	124.169	27.556	72.444	0.0614	0.877
SoftTissue-Leiomyo@SP122590	3915	0.944	1229.504	31.405	68.595	163.708	33.274	66.726	0.0895	0.836
SoftTissue-Leiomyo@SP122714	2294	0.946	676.654	29.497	70.503	94.917	32.438	67.562	0.0955	0.844
SoftTissue-Leiomyo@SP121870	5364	0.969	1172.294	21.855	78.145	170.438	25.03	74.97	0.048	0.917
SoftTissue-Leiomyo@SP123010	3790	0.967	912.968	24.089	75.911	128.892	25.625	74.375	0.0514	0.916
SoftTissue-Leiomyo@SP121865	4001	0.97	888.005	22.195	77.805	124.307	24.367	75.633	0.0511	0.918
SoftTissue-Leiomyo@SP122676	12574	0.96	3367.172	26.779	73.221	456.626	28.637	71.363	0.0734	0.888
SoftTissue-Leiomyo@SP122412	3624	0.972	838.446	23.136	76.864	108.932	23.85	76.15	0.0518	0.921
SoftTissue-Leiomyo@SP122392	13714	0.953	3713.78	27.08	72.92	508.105	30.396	69.604	0.0737	0.84
SoftTissue-Leiomyo@SP122634	5961	0.952	1589.68	26.668	73.332	233.426	30.679	69.321	0.0682	0.86
SoftTissue-Leiomyo@SP122702	7625	0.947	2170.803	28.47	71.53	299.868	32.318	67.682	0.0848	0.817
SoftTissue-Liposarc@SP121828	4173	0.981	910.744	21.825	78.175	123.447	19.318	80.682	0.0475	0.966
SoftTissue-Liposarc@SP121783	5004	0.971	1216.532	24.311	75.689	156.472	24.042	75.958	0.0502	0.923
SoftTissue-Liposarc@SP121774	9955	0.969	2293.001	23.034	76.96600000000001	311.118	24.618	75.382	0.0447	0.911
SoftTissue-Liposarc@SP121790	5928	0.954	1736.081	29.286	70.714	232.18	30.019	69.981	0.0908	0.878
SoftTissue-Liposarc@SP121859	5270	0.946	1571.978	29.829	70.17099999999999	213.02	32.719	67.281	0.0863	0.826
SoftTissue-Liposarc@SP121808	1962	0.969	534.739	27.255	72.745	71.389	24.809	75.191	0.0734	0.938
SoftTissue-Liposarc@SP121781	11717	0.974	2385.059	20.356	79.644	321.634	22.853	77.14699999999999	0.0347	0.904
SoftTissue-Liposarc@SP121763	3757	0.972	954.529	25.407	74.593	131.755	23.42	76.58	0.0504	0.947
SoftTissue-Liposarc@SP121811	3652	0.972	946.005	25.904	74.096	131.58	23.631	76.369	0.0551	0.948
SoftTissue-Liposarc@SP121852	5991	0.968	1626.61	27.151	72.849	221.131	24.968	75.032	0.067	0.939
SoftTissue-Liposarc@SP122361	9569	0.971	2514.024	26.273	73.727	328.202	23.904	76.096	0.0641	0.941
SoftTissue-Liposarc@SP121837	2673	0.973	650.335	24.33	75.67	93.98	23.141	76.85900000000001	0.053	0.95
SoftTissue-Liposarc@SP121824	2293	0.952	729.712	31.823	68.17699999999999	108.051	30.77	69.23	0.0771	0.912
SoftTissue-Liposarc@SP121841	3508	0.97	825.704	23.538	76.462	110.138	24.379	75.621	0.0464	0.918
SoftTissue-Liposarc@SP121831	4122	0.951	1400.453	33.975	66.025	181.964	30.945	69.055	0.1006	0.897
SoftTissue-Liposarc@SP121761	8000	0.953	2261.041	28.263	71.737	288.09	30.496	69.504	0.0603	0.802
SoftTissue-Liposarc@SP121816	5002	0.966	1267.622	25.342	74.658	164.951	25.924	74.076	0.0534	0.901
SoftTissue-Liposarc@SP121861	809	0.957	282.021	34.86	65.14	39.831	29.191	70.809	0.1243	0.931
SoftTissue-Liposarc@SP121847	6332	0.965	1666.325	26.316	73.684	219.31	26.428	73.572	0.0706	0.908
Stomach-AdenoCA@SP135192	116	0.851	75.938	65.464	34.536	10.983	52.479	47.521	0.4299	0.772
Stomach-AdenoCA@SP135335	13889	0.987	3609.432	25.988	74.012	548.113	16.224	83.776	0.085	0.984
Stomach-AdenoCA@SP135278	4391	0.962	1257.307	28.634	71.366	218.606	27.33	72.67	0.0868	0.945
Stomach-AdenoCA@SP135287	66574	0.985	13437.71	20.185	79.815	2191.781	17.208	82.792	0.0467	0.98
Stomach-AdenoCA@SP135345	27178	0.95	9461.259	34.812	65.188	2110.085	31.15	68.85	0.1249	0.94
Stomach-AdenoCA@SP85122	80659	0.981	19145.369	23.736	76.264	3014.523	19.531	80.469	0.0589	0.973
Stomach-AdenoCA@SP84384	118437	0.976	32628.242	27.549	72.451	4893.429	22.312	77.688	0.0858	0.965
Stomach-AdenoCA@SP135184	3092	0.935	965.327	31.22	68.78	134.706	35.812	64.188	0.1025	0.77
Stomach-AdenoCA@SP135226	3705	0.977	760.719	20.532	79.468	106.624	21.397	78.60300000000001	0.0434	0.945
Stomach-AdenoCA@SP135436	13727	0.976	2725.195	19.853	80.14699999999999	403.557	21.682	78.318	0.0419	0.945
Stomach-AdenoCA@SP135262	8023	0.969	2033.857	25.35	74.65	300.473	24.918	75.082	0.0659	0.944
Stomach-AdenoCA@SP135431	17950	0.965	3801.918	21.181	78.819	632.179	26.458	73.542	0.0409	0.912
Stomach-AdenoCA@SP135425	45487	0.977	15091.405	33.177	66.82300000000001	2460.87	21.318	78.682	0.1139	0.973
Stomach-AdenoCA@SP135222	8921	0.984	1924.297	21.57	78.43	268.412	17.881	82.119	0.0463	0.975
Stomach-AdenoCA@SP135230	16085	0.985	3959.307	24.615	75.385	631.003	17.565	82.435	0.0694	0.981
Stomach-AdenoCA@SP135205	5295	0.973	1368.215	25.84	74.16	196.671	23.512	76.488	0.0626	0.953
Stomach-AdenoCA@SP135180	52	0.659	57.548	110.669	-10.668999999999997	7.495	75.711	24.289	0.9796	0.468
Stomach-AdenoCA@SP135213	7129	0.967	1707.515	23.952	76.048	251.749	26.134	73.866	0.0612	0.924
Stomach-AdenoCA@SP135217	106	0.794	81.82	77.189	22.811000000000007	11.985	60.845	39.155	0.5336	0.688
Stomach-AdenoCA@SP135405	17723	0.984	3410.545	19.244	80.756	473.448	17.65	82.35	0.0376	0.971
Stomach-AdenoCA@SP135238	408	0.912	187.087	45.855	54.145	24.277	41.024	58.976	0.2006	0.818
Stomach-AdenoCA@SP135270	12079	0.986	2211.666	18.31	81.69	300.692	16.705	83.295	0.0371	0.974
Stomach-AdenoCA@SP135411	14134	0.967	3913.426	27.688	72.312	630.994	25.334	74.666	0.0655	0.95
Stomach-AdenoCA@SP135188	11644	0.989	2191.997	18.825	81.175	319.663	14.763	85.237	0.0359	0.984
Stomach-AdenoCA@SP135194	9953	0.963	2639.71	26.522	73.47800000000001	405.588	27.322	72.678	0.0762	0.93
